
List of user-set options:

                                    Name   Value                used
                           linear_solver = ma57                  yes
                  ma57_automatic_scaling = yes                   yes
                                max_iter = 10000                 yes
                             mu_strategy = adaptive              yes
                             output_file = DynamicOptimization_FtildeState_vAIPOPTinfo.txt  yes
                             print_level = 5                     yes
                      print_user_options = yes                   yes
                                     tol = 1e-006                yes
This is Ipopt version 3.11.0, running with linear solver ma57.

Number of nonzeros in equality constraint Jacobian...:   373231
Number of nonzeros in inequality constraint Jacobian.:    73960
Number of nonzeros in Lagrangian Hessian.............:   131274

Total number of variables............................:    76020
                     variables with only lower bounds:        0
                variables with lower and upper bounds:    76020
                     variables with only upper bounds:        0
Total number of equality constraints.................:    57487
Total number of inequality constraints...............:    36981
        inequality constraints with only lower bounds:    18447
   inequality constraints with lower and upper bounds:       87
        inequality constraints with only upper bounds:    18447

  69 1.6971647e+001 2.51e-001 1.12e-001  -3.5 2.01e-001  -1.5 1.00e+000 1.00e+000h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  70 1.6821830e+001 2.52e-001 9.51e-002  -3.8 6.88e-001  -2.0 9.91e-001 3.40e-001h  1
  71 1.6524033e+001 2.56e-001 2.70e-001  -3.3 1.21e+000  -2.4 7.41e-001 3.26e-001f  1
  72 1.4892196e+001 1.56e+000 1.43e+000  -3.4 2.88e+000  -2.9 9.37e-001 7.28e-001f  1
  73 1.4327799e+001 6.34e-001 4.37e-001  -3.4 5.75e-001  -2.5 1.00e+000 9.82e-001h  1
  74 1.4099808e+001 2.80e+000 3.20e-001  -3.7 3.49e-001  -2.1 1.00e+000 8.47e-001h  1
  75 1.3925519e+001 2.19e+000 3.51e-001  -3.7 1.82e+000  -2.6 1.00e+000 2.39e-001h  1
  76 1.3239249e+001 2.40e+000 2.62e-001  -4.2 1.71e+000  -3.0 1.00e+000 4.02e-001f  1
  77 1.1275317e+001 3.69e+000 5.97e-002  -3.3 3.37e+000  -3.5 7.93e-001 7.28e-001f  1
  78 1.0476255e+001 2.36e+000 6.22e-002  -3.9 1.29e+000  -3.1 1.00e+000 9.89e-001h  1
  79 9.4814805e+000 1.23e+002 8.22e-002  -3.5 1.82e+001  -3.6 1.00e+000 7.55e-001h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80 1.0691422e+001 1.37e+002 2.56e+000  -2.1 1.68e+001  -3.1 1.00e+000 2.76e-001f  1
  81 1.3155511e+001 3.25e+002 4.71e+000  -2.2 1.26e+001  -3.6 2.66e-001 1.00e+000f  1
  82 1.3875475e+001 2.13e+002 3.28e+000  -2.2 2.62e+001  -4.1 1.88e-001 3.67e-001f  1
  83 1.3898511e+001 1.64e+002 2.92e+000  -2.2 4.01e+000  -1.9 1.00e+000 2.33e-001h  1
  84 1.3901469e+001 9.71e+001 6.01e+000  -2.2 3.01e+000  -1.4 1.00e+000 4.19e-001h  1
  85 1.3912511e+001 5.13e+001 6.31e+001  -2.2 4.45e+000  -1.0 1.00e+000 4.78e-001h  1
  86 1.3928818e+001 3.85e+001 5.19e+001  -2.2 1.93e+000  -0.6 6.30e-001 2.51e-001h  1
  87 1.4126989e+001 1.23e+002 3.56e+002  -2.2 3.34e+000  -1.1 7.70e-002 1.00e+000h  1
  88 1.4108725e+001 3.18e+001 1.79e+002  -2.2 3.38e+000   0.3 1.00e+000 4.01e-001h  1
  89 1.4174136e+001 1.08e+001 2.54e+002  -2.2 1.45e+000  -0.2 3.31e-001 1.00e+000h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90 1.4149363e+001 1.39e+000 9.65e+000  -3.2 2.97e-001  -0.7 1.00e+000 1.00e+000h  1
  91 1.4034079e+001 4.15e-002 2.19e-001  -4.5 1.15e-001  -1.2 1.00e+000 1.00e+000h  1
  92 1.3715673e+001 8.54e-002 7.45e-003  -5.9 3.18e-001  -1.6 1.00e+000 1.00e+000f  1
  93 1.3399101e+001 1.49e-001 6.71e-003  -5.0 7.36e-001  -2.1 1.00e+000 4.30e-001f  1
  94 1.3078519e+001 2.17e-001 6.09e-003  -5.0 1.48e+000  -2.6 1.00e+000 2.17e-001f  1
  95 1.2668191e+001 3.24e-001 5.42e-003  -5.2 2.62e+000  -3.1 1.00e+000 1.68e-001f  1
  96 1.2345752e+001 4.21e-001 4.55e-003  -4.6 1.15e+000  -2.6 1.00e+000 2.98e-001h  1
  97 1.1934037e+001 4.53e+000 3.80e-003  -4.6 2.59e+000  -3.1 1.00e+000 2.34e-001h  1
  98 1.1699108e+001 4.07e+000 1.26e-002  -3.9 1.04e+000  -2.7 1.00e+000 3.65e-001h  1
  99 1.1268457e+001 3.91e+000 4.60e-002  -3.1 2.29e+000  -3.2 1.00e+000 6.65e-001h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100 1.0085738e+001 1.46e+000 4.07e-003  -3.3 3.13e+000  -3.6 1.00e+000 9.28e-001h  1
 101 1.0137565e+001 1.08e+000 8.63e-003  -5.0 2.70e-001  -2.3 9.89e-001 1.00e+000h  1
 102 1.0057177e+001 7.13e+000 6.43e-002  -4.6 1.16e+000  -2.8 8.91e-001 3.60e-001h  1
 103 9.6906712e+000 2.02e+000 7.50e-003  -3.9 1.29e+000  -3.3 1.00e+000 9.18e-001h  1
 104 9.6796743e+000 1.91e+001 4.22e-001  -3.1 4.59e+000  -3.7 4.68e-001 6.30e-001f  1
 105 9.6632028e+000 3.51e+001 8.46e-001  -3.5 1.21e+000  -2.4 9.32e-001 1.00e+000h  1
 106 9.4888551e+000 6.17e+000 2.10e-001  -3.8 7.44e-001  -2.9 1.00e+000 9.80e-001h  1
 107 9.2316862e+000 1.11e+000 1.91e-002  -3.8 1.23e+000  -3.4 1.00e+000 9.54e-001h  1
 108 8.9063532e+000 3.37e+000 4.71e-003  -3.6 2.23e+000  -3.8 1.00e+000 1.00e+000h  1
 109 8.1515389e+000 5.60e+000 6.84e-003  -4.1 2.87e+000  -4.3 1.00e+000 9.93e-001h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110 7.9874237e+000 1.34e+000 1.12e-003  -4.5 9.50e-001  -3.9 1.00e+000 1.00e+000h  1
 111 7.4096624e+000 1.45e+001 2.23e-003  -4.7 1.89e+000  -4.4 1.00e+000 9.99e-001h  1
 112 7.2225672e+000 7.86e+000 1.59e-003  -5.5 7.95e-001  -3.9 9.27e-001 1.00e+000h  1
 113 7.1496691e+000 7.72e-001 4.75e-004  -6.0 4.02e-001  -3.5 9.95e-001 1.00e+000h  1
 114 6.9339455e+000 2.94e+000 5.78e-004  -5.3 7.75e-001  -4.0 1.00e+000 1.00e+000h  1
 115 6.7996527e+000 3.04e+000 2.07e-002  -4.1 3.73e+000  -4.5 1.00e+000 3.09e-001h  1
 116 5.5726198e+000 2.65e+001 2.69e-003  -4.2 4.48e+000  -5.0 1.00e+000 1.00e+000h  1
 117 5.1759982e+000 7.70e+000 1.43e-003  -4.6 1.77e+000  -4.5 1.00e+000 1.00e+000h  1
 118 5.0172642e+000 7.60e+000 8.44e-004  -4.7 1.08e+000  -4.1 1.00e+000 1.00e+000h  1
 119 4.6730328e+000 4.73e+000 1.35e-003  -4.2 1.77e+000  -4.6 1.00e+000 1.00e+000h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120 3.6762657e+000 4.29e+000 1.05e-003  -4.7 4.72e+000  -5.1 9.20e-001 1.00e+000h  1
 121 3.5231878e+000 2.17e+001 9.77e-003  -4.0 1.08e+001  -5.5 3.31e-001 5.97e-001h  1
 122 3.4217653e+000 1.41e+001 2.19e-003  -4.7 7.40e-001  -4.2 9.87e-001 1.00e+000h  1
 123 3.0858358e+000 4.65e+000 2.71e-004  -4.8 2.15e+000  -4.7 1.00e+000 1.00e+000h  1
 124 2.9711973e+000 3.51e+001 6.12e-003  -4.1 2.99e+000  -5.2 7.00e-001 1.00e+000h  1
 125 2.6889532e+000 1.75e+001 4.63e-003  -4.8 2.35e+000  -4.7 9.68e-001 1.00e+000h  1
 126 2.3097514e+000 1.29e+001 8.78e-004  -4.5 3.82e+000  -5.2 1.00e+000 1.00e+000h  1
 127 2.1178936e+000 5.17e+000 8.03e-003  -4.9 1.73e+000  -4.8 1.00e+000 1.00e+000h  1
 128 2.1145317e+000 1.56e+001 1.02e-001  -4.9 1.31e+000  -3.5 6.52e-001 1.00e+000h  1
 129 2.0818109e+000 7.21e-001 2.20e-003  -5.1 3.07e-001  -3.9 9.99e-001 1.00e+000h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130 2.0311472e+000 1.93e+000 5.45e-004  -4.7 6.02e-001  -4.4 1.00e+000 1.00e+000h  1
 131 1.8808943e+000 5.24e+000 8.21e-004  -4.8 1.70e+000  -4.9 1.00e+000 1.00e+000h  1
 132 2.1614899e+000 2.78e+001 1.14e-002  -4.3 4.23e+000  -5.4 3.85e-001 1.00e+000h  1
 133 2.1388593e+000 1.92e+001 9.30e-003  -4.6 1.79e+000  -4.0 6.68e-001 1.00e+000h  1
 134 2.0654603e+000 1.31e+001 3.06e-003  -4.6 1.16e+000  -4.5 1.00e+000 1.00e+000h  1
 135 2.0407452e+000 1.11e+001 2.16e-003  -4.6 8.01e-001  -4.1 1.00e+000 1.00e+000h  1
 136 1.9758936e+000 5.58e+000 1.78e-003  -4.6 6.58e-001  -4.6 1.00e+000 1.00e+000h  1
 137 1.9174357e+000 1.32e+000 1.83e-003  -5.5 5.35e-001  -4.1 9.71e-001 1.00e+000h  1
 138 1.7987761e+000 1.79e+000 7.39e-004  -5.1 1.30e+000  -4.6 1.00e+000 1.00e+000h  1
 139 1.6947889e+000 5.16e-001 6.63e-004  -4.7 1.57e+000  -5.1 1.00e+000 1.00e+000h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140 1.4120141e+000 5.48e+000 1.61e-003  -5.0 4.15e+000  -5.6 1.00e+000 1.00e+000h  1
 141 1.4632139e+000 1.16e+000 5.55e-004  -4.7 1.52e+000  -5.1 1.00e+000 1.00e+000h  1
 142 1.3419128e+000 2.00e+000 1.46e-003  -4.9 2.92e+000  -5.6 1.00e+000 1.00e+000h  1
 143 1.3202842e+000 1.84e-001 5.49e-004  -5.3 3.10e-001  -4.3 1.00e+000 1.00e+000h  1
 144 1.2525860e+000 5.06e-001 4.23e-003  -5.5 9.16e-001  -4.8 8.36e-001 1.00e+000h  1
 145 1.2240237e+000 4.71e-001 1.66e-004  -5.9 4.40e-001  -4.3 1.00e+000 1.00e+000h  1
 146 1.2101918e+000 1.99e-001 1.07e-003  -5.3 7.55e-001  -4.8 1.00e+000 8.67e-001h  1
 147 1.1854225e+000 2.01e-001 1.14e-004  -5.8 3.75e-001  -4.4 9.95e-001 1.00e+000h  1
 148 1.1892757e+000 2.95e+000 2.90e-003  -5.2 7.89e-001  -4.9 1.00e+000 7.44e-001h  1
 149 1.1367297e+000 1.61e+000 9.38e-004  -5.4 2.29e+000  -5.3 9.97e-001 1.00e+000h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150 1.1743236e+000 4.94e+000 6.93e-004  -5.0 3.17e+000  -5.8 8.65e-001 8.79e-001h  1
 151 1.1446262e+000 1.04e+000 2.89e-004  -5.1 1.11e+000  -5.4 1.00e+000 1.00e+000h  1
 152 1.0997483e+000 5.82e-001 1.22e-004  -5.5 7.22e-001  -5.0 1.00e+000 1.00e+000h  1
 153 1.0935575e+000 5.16e-001 4.99e-004  -5.2 1.32e+000  -5.4 1.00e+000 1.00e+000h  1
 154 1.0633458e+000 1.21e+000 6.06e-004  -5.5 1.09e+000  -5.0 1.00e+000 1.00e+000h  1
